audience_status,rating_G,rating_NC17,rating_NR,rating_PG,rating_PG-13,rating_R,runtime_in_minutes,tomatometer_count,audience_rating,audience_count,audience_top_critics_count,audience_fresh_critics_count,audience_rotten_critics_count
1,0,0,0,1,0,0,4.795790545596741,83,77.0,96364.0,28,35,48
0,0,0,0,0,1,0,4.59511985013459,15,49.0,6308.0,4,4,11
1,0,0,0,0,0,1,4.653960350157523,17,70.0,476.0,4,16,1
1,0,0,1,0,0,0,4.499809670330265,5,79.0,1099.0,1,4,1
1,0,0,0,0,0,1,4.804021044733257,28,76.0,10528.0,4,22,6
1,0,0,1,0,0,0,4.382026634673881,26,64.0,142.0,12,25,1
0,0,0,0,1,0,0,4.382026634673881,124,56.0,427276.0,37,58,66
0,0,0,0,0,0,1,4.574710978503383,14,58.0,3239.0,8,3,11
0,0,0,0,0,0,1,4.553876891600541,133,32.0,7392.0,36,57,76
0,0,0,0,0,0,1,4.787491742782046,76,57.0,412433.0,19,62,14
1,0,0,1,0,0,0,4.564348191467836,30,72.0,353.0,15,28,2
0,0,0,0,0,0,1,4.418840607796598,5,17.0,129.0,3,1,4
1,0,0,1,0,0,0,4.465908118654584,14,65.0,395.0,2,11,3
1,0,0,0,0,0,1,4.543294782270004,18,87.0,7686.0,3,14,4
1,0,0,1,0,0,0,4.564348191467836,10,85.0,5975.0,2,10,0
0,0,0,0,0,0,1,4.59511985013459,34,42.0,33728.0,7,13,21
0,0,0,0,1,0,0,4.5217885770490405,32,52.0,72727.0,5,14,18
0,0,0,1,0,0,0,4.553876891600541,8,51.0,143.0,5,8,0
1,0,0,0,0,1,0,4.605170185988092,76,63.0,8195.0,31,21,55
1,0,0,0,0,0,1,4.962844630259907,16,76.0,3295.0,4,14,2
0,0,0,1,0,0,0,4.6913478822291435,46,49.0,729.0,14,25,21
1,0,0,0,0,0,1,4.867534450455582,38,76.0,24533.0,8,32,6
0,0,0,0,0,0,1,4.74493212836325,112,58.0,6446.0,32,68,44
1,0,0,0,0,0,1,4.804021044733257,219,86.0,394271.0,54,194,25
1,0,0,0,0,1,0,4.564348191467836,65,70.0,11013.0,16,55,10
1,0,0,1,0,0,0,4.736198448394496,20,83.0,6805.0,5,13,7
1,0,0,0,0,0,1,4.700480365792417,32,60.0,35923.0,5,26,6
1,0,0,0,1,0,0,4.962844630259907,21,88.0,31185.0,3,16,5
1,0,0,0,0,0,1,4.553876891600541,97,73.0,203686.0,29,18,79
1,0,0,1,0,0,0,4.709530201312334,15,72.0,2660.0,1,11,4
1,0,0,0,0,1,0,4.553876891600541,52,71.0,6525.0,14,38,14
0,0,0,1,0,0,0,4.6443908991413725,24,41.0,588.0,4,17,7
1,0,0,0,0,0,1,4.634728988229636,104,69.0,2524.0,37,89,15
0,0,0,1,0,0,0,4.406719247264253,23,47.0,1319.0,10,21,2
0,0,0,1,0,0,0,4.430816798843313,6,48.0,235.0,3,5,1
0,0,0,0,0,0,1,4.532599493153256,26,34.0,3671.0,15,3,23
0,0,0,1,0,0,0,4.663439094112067,7,57.0,95.0,3,4,3
1,0,0,1,0,0,0,4.31748811353631,12,60.0,77.0,6,8,4
0,0,0,0,0,0,1,4.624972813284271,34,45.0,77289.0,5,13,21
1,0,0,0,0,0,1,4.927253685157205,111,94.0,150547.0,33,110,1
1,0,0,0,1,0,0,5.337538079701318,7,63.0,7764.0,1,3,4
1,0,0,1,0,0,0,4.442651256490317,98,69.0,8200.0,24,86,12
1,0,0,0,0,0,1,4.499809670330265,45,87.0,4198.0,14,19,26
1,0,0,0,0,1,0,4.709530201312334,189,75.0,958.0,34,96,93
0,0,0,0,0,1,0,4.477336814478207,67,38.0,269847.0,15,5,62
0,0,0,1,0,0,0,4.430816798843313,27,47.0,613.0,17,18,9
0,0,0,0,0,1,0,4.6443908991413725,153,58.0,192239.0,36,57,96
1,0,0,0,0,0,1,4.653960350157523,92,63.0,6273.0,29,67,25
0,0,0,1,0,0,0,4.330733340286331,9,39.0,115.0,5,7,2
1,0,0,0,1,0,0,4.584967478670572,6,66.0,1079.0,0,3,3
1,0,0,0,0,0,1,4.574710978503383,43,93.0,20652.0,19,23,20
1,1,0,0,0,0,0,4.442651256490317,5,78.0,1823.0,0,4,1
1,0,0,0,0,0,1,5.0106352940962555,22,84.0,7233.0,4,18,4
0,0,0,0,0,0,1,4.700480365792417,208,42.0,725.0,34,173,35
0,0,0,1,0,0,0,4.553876891600541,9,20.0,1849.0,5,2,7
1,0,0,1,0,0,0,4.454347296253507,12,75.0,328.0,3,5,7
1,0,0,0,0,1,0,4.882801922586371,286,77.0,193782.0,53,205,81
1,0,0,1,0,0,0,4.9344739331306915,32,61.0,917.0,10,22,10
1,0,0,1,0,0,0,4.499809670330265,37,69.0,2479.0,10,35,2
0,0,0,0,0,0,1,4.605170185988092,34,33.0,4236.0,14,12,22
0,0,0,1,0,0,0,4.727387818712341,6,33.0,1114.0,2,1,5
1,0,0,0,0,0,1,4.718498871295094,6,69.0,320.0,0,3,3
1,0,0,0,0,0,1,4.477336814478207,51,86.0,33476.0,9,46,5
0,0,0,1,0,0,0,4.48863636973214,11,28.0,111.0,2,4,7
0,0,0,0,0,0,1,4.672828834461906,185,50.0,5431.0,38,169,16
1,0,0,0,0,0,1,4.59511985013459,102,79.0,6793.0,31,81,21
1,0,0,0,0,0,1,4.59511985013459,15,82.0,10484.0,2,11,4
1,0,0,0,0,0,1,4.912654885736052,57,92.0,11718.0,16,55,2
1,0,0,0,0,0,1,4.653960350157523,9,61.0,6866.0,1,5,4
0,0,0,1,0,0,0,4.574710978503383,16,20.0,5.0,1,5,11
0,0,0,0,0,1,0,4.653960350157523,131,51.0,142257.0,46,45,86
1,0,0,1,0,0,0,4.553876891600541,48,65.0,35.0,16,15,33
0,0,0,0,0,0,1,4.68213122712422,44,22.0,1904.0,16,4,40
1,0,0,1,0,0,0,4.330733340286331,25,72.0,2441.0,8,24,1
1,0,0,0,0,0,1,4.718498871295094,14,72.0,1729.0,4,8,6
0,0,0,1,0,0,0,4.465908118654584,9,33.0,67.0,3,8,1
1,0,0,0,1,0,0,4.5217885770490405,126,72.0,3417.0,20,115,11
0,0,0,1,0,0,0,4.394449154672439,13,42.0,8842.0,6,3,10
1,0,0,1,0,0,0,4.276666119016055,8,89.0,1753.0,0,7,1
0,0,0,1,0,0,0,4.430816798843313,79,41.0,3494.0,31,55,24
0,0,0,0,0,0,1,4.477336814478207,6,45.0,828.0,2,2,4
0,0,0,0,0,0,1,4.553876891600541,57,55.0,8139.0,16,39,18
0,0,0,0,0,1,0,4.442651256490317,6,45.0,348.0,4,1,5
1,0,0,1,0,0,0,4.5217885770490405,6,64.0,26.0,1,2,4
1,0,0,0,0,0,1,4.499809670330265,114,79.0,4774.0,37,105,9
0,0,0,1,0,0,0,4.663439094112067,22,58.0,467.0,6,21,1
0,0,0,0,0,0,1,4.605170185988092,56,39.0,992.0,18,38,18
0,0,0,1,0,0,0,4.477336814478207,73,46.0,1069.0,25,63,10
1,0,0,1,0,0,0,4.477336814478207,7,65.0,133.0,3,3,4
1,0,0,0,1,0,0,4.382026634673881,26,70.0,8377.0,3,16,10
0,0,0,0,0,0,1,4.442651256490317,39,44.0,74935.0,8,3,36
0,0,0,1,0,0,0,4.663439094112067,8,56.0,152.0,4,4,4
1,0,0,0,1,0,0,4.382026634673881,79,88.0,7694.0,25,77,2
1,0,0,1,0,0,0,4.804021044733257,11,64.0,1974.0,0,6,5
0,0,0,1,0,0,0,4.553876891600541,8,52.0,168.0,3,6,2
1,0,0,0,0,0,1,4.700480365792417,15,97.0,25700.0,5,10,5
1,0,0,0,0,0,1,4.927253685157205,183,84.0,51658.0,42,145,38
1,0,0,0,0,1,0,4.61512051684126,11,65.0,9003.0,2,5,6
0,0,0,0,1,0,0,4.532599493153256,7,48.0,1425.0,1,1,6
0,0,0,1,0,0,0,4.59511985013459,5,46.0,120.0,0,5,0
1,0,0,0,0,0,1,4.5217885770490405,23,72.0,733.0,8,14,9
0,0,0,1,0,0,0,4.442651256490317,42,54.0,1345.0,16,31,11
1,0,0,1,0,0,0,4.406719247264253,36,80.0,10886.0,7,32,4
1,0,0,0,0,1,0,5.198497031265826,40,81.0,240367.0,7,21,19
0,0,0,1,0,0,0,4.5217885770490405,22,30.0,3849.0,12,14,8
0,0,0,1,0,0,0,4.1588830833596715,23,35.0,260.0,11,23,0
0,0,0,0,0,1,0,4.564348191467836,100,30.0,14125.0,26,16,84
1,0,0,0,0,1,0,4.61512051684126,111,79.0,10479.0,34,104,7
0,1,0,0,0,0,0,4.189654742026425,12,40.0,90316.0,1,4,8
1,0,0,0,0,1,0,4.532599493153256,56,82.0,8509.0,19,47,9
0,0,0,0,0,1,0,4.700480365792417,22,40.0,57320.0,3,7,15
0,0,0,0,1,0,0,4.787491742782046,6,40.0,653.0,0,1,5
0,0,0,0,0,1,0,4.553876891600541,64,59.0,102531.0,25,1,63
1,0,0,1,0,0,0,4.955827057601261,5,76.0,4574.0,0,2,3
0,0,0,0,0,0,1,4.634728988229636,15,33.0,1376.0,7,1,14
0,0,0,1,0,0,0,4.574710978503383,34,33.0,966.0,17,24,10
1,0,0,1,0,0,0,4.48863636973214,8,81.0,710.0,4,8,0
1,0,0,0,0,1,0,4.624972813284271,34,69.0,4262.0,12,20,14
0,0,0,0,0,0,1,4.653960350157523,72,38.0,3184.0,19,22,50
0,0,0,0,0,1,0,4.31748811353631,68,58.0,518.0,19,57,11
1,0,0,0,0,0,1,4.59511985013459,16,74.0,31.0,6,3,13
1,0,0,0,1,0,0,4.543294782270004,24,70.0,8587.0,1,16,8
1,0,0,0,0,0,1,4.48863636973214,35,61.0,1667.0,11,30,5
0,0,0,0,0,1,0,4.68213122712422,7,36.0,1230.0,4,3,4
1,0,0,1,0,0,0,4.543294782270004,22,68.0,1646.0,10,19,3
1,0,0,0,0,0,1,4.7535901911063645,231,89.0,1434714.0,50,139,92
1,0,0,0,0,1,0,4.700480365792417,203,66.0,46122.0,47,103,100
1,0,0,0,0,1,0,4.736198448394496,170,68.0,94206.0,41,110,60
0,0,0,0,0,0,1,4.553876891600541,150,39.0,190216.0,36,41,109
1,0,0,1,0,0,0,4.477336814478207,40,95.0,68759.0,7,39,1
0,0,0,1,0,0,0,4.564348191467836,31,28.0,613.0,6,8,23
1,0,0,1,0,0,0,4.430816798843313,16,61.0,499.0,8,15,1
0,0,0,1,0,0,0,4.356708826689592,20,33.0,142.0,7,9,11
1,0,0,1,0,0,0,4.605170185988092,13,86.0,3255.0,3,8,5
1,0,0,1,0,0,0,4.653960350157523,36,77.0,1081.0,9,33,3
1,0,0,0,0,0,1,4.77912349311153,262,82.0,179928.0,56,243,19
1,0,0,0,0,1,0,4.74493212836325,69,66.0,6104.0,24,41,28
0,0,0,1,0,0,0,4.1588830833596715,6,41.0,63.0,4,3,3
1,0,0,0,0,1,0,4.653960350157523,110,86.0,141764.0,33,80,30
1,0,0,0,0,0,1,4.709530201312334,18,88.0,7873.0,8,13,5
1,0,0,0,0,0,1,4.7535901911063645,177,71.0,166800.0,43,114,63
1,0,0,1,0,0,0,3.9512437185814275,18,78.0,1170.0,4,13,5
0,0,0,0,0,0,1,4.532599493153256,193,49.0,35096.0,48,154,39
1,0,0,0,0,1,0,4.553876891600541,27,64.0,2038.0,14,14,13
0,0,0,1,0,0,0,4.859812404361672,34,58.0,5470.0,8,29,5
1,0,0,0,0,0,1,4.890349128221754,148,85.0,65371.0,37,116,32
1,0,0,0,0,1,0,4.584967478670572,35,85.0,5304.0,13,32,3
1,0,0,1,0,0,0,5.3471075307174685,6,85.0,2610.0,2,6,0
0,0,0,0,0,1,0,4.553876891600541,134,32.0,11542.0,32,81,53
0,0,0,0,1,0,0,4.574710978503383,115,48.0,3325.0,23,71,44
0,0,0,1,0,0,0,4.465908118654584,24,17.0,24.0,5,10,14
0,0,0,0,1,0,0,4.477336814478207,109,44.0,182878.0,33,5,104
1,0,0,0,0,0,1,4.727387818712341,172,81.0,623190.0,38,57,115
1,0,0,1,0,0,0,4.2626798770413155,23,72.0,2746.0,4,23,0
1,0,0,0,0,0,1,4.74493212836325,42,84.0,55997.0,5,37,5
0,0,0,0,0,0,1,4.736198448394496,53,47.0,338843.0,9,22,31
1,0,0,0,0,0,1,4.430816798843313,107,82.0,12424.0,37,98,9
1,0,0,1,0,0,0,4.787491742782046,28,89.0,2494.0,14,19,9
1,0,0,0,0,1,0,4.709530201312334,206,72.0,136053.0,41,147,59
1,0,0,0,0,1,0,4.418840607796598,83,78.0,5142.0,30,78,5
0,0,0,0,0,0,1,4.605170185988092,10,47.0,6795.0,2,1,9
1,0,0,1,0,0,0,4.700480365792417,53,92.0,9579.0,14,52,1
1,0,0,0,0,0,1,4.553876891600541,14,72.0,306.0,4,7,7
0,0,0,0,0,1,0,4.770684624465665,182,39.0,373895.0,39,69,113
1,0,0,0,0,0,1,4.663439094112067,18,70.0,140.0,8,4,14
1,0,0,1,0,0,0,4.787491742782046,92,90.0,6916.0,28,87,5
0,0,0,0,0,0,1,4.564348191467836,123,11.0,57770.0,29,1,122
1,0,0,0,1,0,0,4.844187086458591,304,93.0,58106.0,41,284,20
0,0,0,0,0,0,1,4.653960350157523,29,46.0,9332.0,5,8,21
0,0,0,0,1,0,0,4.553876891600541,110,55.0,216448.0,35,29,81
1,0,0,0,0,0,1,4.727387818712341,178,74.0,1481.0,33,136,42
1,0,0,0,1,0,0,4.634728988229636,6,94.0,906.0,2,6,0
1,0,0,0,0,1,0,4.564348191467836,21,72.0,414.0,10,9,12
1,0,0,0,0,1,0,4.653960350157523,20,85.0,33322.0,5,18,2
1,0,0,1,0,0,0,4.997212273764115,15,92.0,13464.0,6,14,1
1,0,0,0,0,1,0,4.955827057601261,348,91.0,1134955.0,56,319,29
1,0,0,1,0,0,0,4.532599493153256,16,76.0,1183.0,0,15,1
0,0,0,0,1,0,0,4.74493212836325,37,37.0,7352.0,14,17,20
1,0,0,0,1,0,0,4.605170185988092,131,75.0,82820.0,39,49,82
0,0,0,0,0,0,1,4.430816798843313,58,50.0,116571.0,15,5,53
0,0,0,0,1,0,0,4.543294782270004,79,42.0,9576.0,20,17,62
0,0,0,0,0,0,1,4.68213122712422,177,31.0,37659.0,41,116,61
0,1,0,0,0,0,0,4.584967478670572,107,58.0,210895.0,33,55,52
1,0,0,1,0,0,0,4.465908118654584,6,60.0,415.0,2,6,0
0,0,0,1,0,0,0,4.553876891600541,37,33.0,2964.0,15,24,13
1,0,0,1,0,0,0,4.477336814478207,12,100.0,313.0,2,10,2
0,0,1,0,0,0,0,4.48863636973214,117,51.0,12539.0,35,62,55
0,0,0,0,1,0,0,4.574710978503383,177,51.0,29606.0,32,92,85
0,0,0,0,0,1,0,4.48863636973214,8,10.0,369.0,0,1,7
0,0,0,0,0,0,1,4.663439094112067,8,30.0,2009.0,2,0,8
0,0,0,1,0,0,0,4.406719247264253,9,35.0,386.0,2,5,4
0,0,0,0,1,0,0,4.912654885736052,11,55.0,6082.0,1,4,7
0,0,0,0,0,1,0,4.48863636973214,38,52.0,49397.0,15,2,36
0,0,0,1,0,0,0,4.8283137373023015,33,39.0,1437.0,5,24,9
0,0,0,1,0,0,0,4.465908118654584,15,37.0,81.0,6,4,11
0,0,0,0,0,0,1,4.663439094112067,61,13.0,1146.0,18,15,46
0,0,0,0,1,0,0,4.672828834461906,211,46.0,119107.0,44,149,62
0,0,0,0,0,0,1,4.543294782270004,108,52.0,18796.0,35,68,40
0,0,0,0,0,1,0,4.584967478670572,74,52.0,158346.0,20,8,66
0,0,0,0,0,1,0,4.382026634673881,6,55.0,1554.0,2,3,3
1,0,0,1,0,0,0,4.61512051684126,5,76.0,179.0,0,3,2
1,1,0,0,0,0,0,4.718498871295094,58,87.0,118954.0,11,51,7
1,0,0,0,0,0,1,4.51085950651685,16,69.0,5801.0,3,12,4
0,0,0,0,0,0,1,4.605170185988092,25,17.0,3406.0,6,0,25
0,0,0,1,0,0,0,4.382026634673881,26,56.0,317.0,7,19,7
1,0,0,0,0,0,1,5.056245805348308,136,90.0,59136.0,34,131,5
1,0,0,1,0,0,0,4.804021044733257,114,82.0,3772.0,23,103,11
0,0,0,0,0,1,0,4.465908118654584,28,52.0,5174.0,10,13,15
0,0,0,0,0,0,1,4.605170185988092,5,38.0,162.0,0,2,3
0,0,0,0,0,1,0,4.672828834461906,12,56.0,3446.0,2,2,10
0,0,0,0,0,0,1,4.634728988229636,13,23.0,353.0,6,1,12
0,0,0,1,0,0,0,4.605170185988092,46,11.0,2695.0,13,8,38
1,1,0,0,0,0,0,4.418840607796598,11,79.0,502.0,3,8,3
0,0,0,0,1,0,0,4.564348191467836,31,34.0,92008.0,7,7,24
1,0,0,0,1,0,0,4.882801922586371,38,88.0,37729.0,8,31,7
1,0,0,1,0,0,0,4.8283137373023015,29,62.0,2324.0,16,24,5
0,0,0,0,0,0,1,4.477336814478207,6,15.0,975.0,0,0,6
0,0,0,0,0,0,1,4.430816798843313,62,54.0,237769.0,17,15,47
1,0,0,0,0,0,1,4.543294782270004,20,84.0,647.0,6,17,3
0,0,0,1,0,0,0,4.574710978503383,121,59.0,2336.0,19,101,20
1,0,0,1,0,0,0,4.3694478524670215,12,72.0,346.0,7,4,8
1,0,0,1,0,0,0,4.6443908991413725,9,78.0,3404.0,0,9,0
1,0,0,1,0,0,0,4.812184355372417,70,81.0,1307.0,10,57,13
1,0,0,1,0,0,0,4.74493212836325,12,81.0,1311.0,4,9,3
1,0,0,0,0,1,0,4.68213122712422,84,70.0,789544.0,26,30,54
1,0,0,1,0,0,0,4.465908118654584,7,61.0,1952.0,0,5,2
1,0,0,1,0,0,0,4.564348191467836,8,75.0,219.0,6,8,0
0,0,0,0,0,1,0,4.543294782270004,20,34.0,9153.0,9,2,18
1,0,0,0,0,0,1,4.5217885770490405,6,70.0,3201.0,2,1,5
1,0,0,1,0,0,0,4.442651256490317,14,63.0,168.0,8,13,1
1,0,0,1,0,0,0,4.700480365792417,23,94.0,18.0,4,22,1
1,0,0,0,0,0,1,4.499809670330265,57,66.0,1340.0,18,46,11
1,0,0,0,1,0,0,4.564348191467836,113,91.0,6159.0,45,107,6
1,0,0,0,0,0,1,4.718498871295094,5,66.0,646.0,0,4,1
0,0,0,0,0,0,1,4.6443908991413725,32,49.0,912.0,13,21,11
0,0,0,0,1,0,0,4.51085950651685,18,54.0,9529.0,2,4,14
0,0,0,0,0,1,0,4.700480365792417,87,55.0,2146.0,26,21,66
0,0,0,0,0,0,1,4.553876891600541,5,45.0,6884.0,0,1,4
0,0,0,0,0,1,0,4.51085950651685,111,48.0,6296.0,34,41,70
1,0,0,0,0,0,1,3.044522437723423,167,92.0,21384.0,45,164,3
1,0,0,1,0,0,0,4.762173934797756,15,85.0,3066.0,3,14,1
1,0,0,1,0,0,0,5.056245805348308,24,77.0,8668.0,6,16,8
0,0,0,1,0,0,0,4.356708826689592,9,23.0,812.0,6,0,9
1,0,0,0,0,0,1,4.653960350157523,166,65.0,1295.0,32,133,33
1,0,0,0,0,0,1,4.61512051684126,37,73.0,3755.0,7,23,14
0,0,0,0,0,0,1,4.564348191467836,6,36.0,476.0,5,1,5
0,0,0,1,0,0,0,4.454347296253507,6,41.0,97.0,0,5,1
0,0,0,0,0,0,1,4.59511985013459,40,51.0,17346.0,16,18,22
0,0,0,0,0,0,1,4.477336814478207,58,56.0,1318.0,19,38,20
1,0,0,1,0,0,0,4.787491742782046,6,65.0,47.0,4,6,0
1,0,0,1,0,0,0,4.564348191467836,12,71.0,435.0,5,8,4
1,0,0,1,0,0,0,4.442651256490317,41,84.0,3584.0,16,34,7
1,0,0,0,0,1,0,4.941642422609304,342,84.0,56601.0,47,320,22
1,0,0,0,1,0,0,4.564348191467836,39,83.0,434942.0,8,23,16
0,0,0,0,0,1,0,4.59511985013459,80,33.0,41029.0,17,2,78
1,0,0,1,0,0,0,4.634728988229636,7,65.0,4046.0,2,6,1
1,0,0,0,0,0,1,5.030437921392435,325,88.0,775048.0,60,288,37
1,0,0,1,0,0,0,4.564348191467836,9,91.0,84.0,6,5,4
0,0,0,1,0,0,0,4.584967478670572,11,42.0,868.0,7,5,6
0,0,0,0,0,1,0,4.477336814478207,83,30.0,279966.0,22,7,76
1,0,0,1,0,0,0,4.543294782270004,12,78.0,1707.0,3,9,3
0,0,0,0,0,0,1,4.624972813284271,116,55.0,117435.0,36,46,70
1,0,0,1,0,0,0,4.867534450455582,17,68.0,6166.0,5,15,2
1,0,0,1,0,0,0,4.795790545596741,12,82.0,4368.0,0,11,1
0,0,0,0,1,0,0,4.605170185988092,102,40.0,21506.0,35,42,60
1,0,0,0,1,0,0,4.51085950651685,48,79.0,352412.0,11,19,29
1,0,0,0,0,0,1,4.2626798770413155,34,62.0,9345.0,15,16,18
0,0,0,1,0,0,0,4.859812404361672,11,35.0,70.0,4,10,1
1,0,0,0,0,0,1,4.700480365792417,54,60.0,11936.0,16,40,14
1,0,0,0,0,1,0,4.59511985013459,143,84.0,10319.0,40,139,4
0,0,0,0,0,0,1,4.605170185988092,72,22.0,5819.0,20,23,49
1,0,0,0,0,0,1,4.454347296253507,27,75.0,1070.0,7,21,6
1,0,0,0,1,0,0,5.049856007249537,18,77.0,27939.0,3,14,4
0,0,0,0,0,0,1,4.804021044733257,132,56.0,132764.0,42,41,91
0,0,0,1,0,0,0,4.394449154672439,10,56.0,226.0,6,10,0
1,0,0,1,0,0,0,4.499809670330265,38,62.0,325.0,19,34,4
0,0,0,1,0,0,0,4.23410650459726,46,22.0,1477.0,19,46,0
0,0,0,1,0,0,0,4.219507705176107,16,44.0,1083.0,0,11,5
1,0,0,0,0,0,1,4.543294782270004,42,69.0,12602.0,15,18,24
1,0,0,1,0,0,0,4.867534450455582,36,93.0,622.0,16,33,3
0,0,0,0,0,0,1,4.418840607796598,58,22.0,3131.0,22,34,24
1,0,0,0,0,0,1,4.762173934797756,249,78.0,82669.0,50,237,12
1,0,0,0,0,0,1,4.7535901911063645,236,73.0,6165.0,35,201,35
0,0,0,0,0,0,1,4.605170185988092,6,30.0,1172.0,1,2,4
1,0,0,1,0,0,0,4.48863636973214,20,86.0,6768.0,4,18,2
0,0,0,0,0,0,1,4.584967478670572,29,46.0,70119.0,9,7,22
0,0,0,0,1,0,0,4.394449154672439,8,48.0,42682.0,0,1,7
0,0,0,0,1,0,0,4.77912349311153,23,48.0,24076.0,1,9,14
0,0,0,1,0,0,0,4.477336814478207,18,58.0,435.0,4,16,2
0,0,0,0,0,1,0,4.6443908991413725,17,59.0,6669.0,6,8,9
1,0,0,0,0,0,1,4.90527477843843,21,60.0,2809.0,8,13,8
1,0,0,0,0,1,0,4.962844630259907,217,86.0,33125722.0,45,172,45
1,0,0,0,0,0,1,4.8283137373023015,37,69.0,6530.0,14,22,15
0,1,0,0,0,0,0,4.7535901911063645,5,35.0,2696.0,2,2,3
1,0,0,0,0,1,0,4.653960350157523,65,90.0,1055153.0,14,45,20
1,0,0,0,0,0,1,4.442651256490317,32,87.0,11268.0,6,28,4
1,0,0,1,0,0,0,4.430816798843313,9,70.0,199.0,7,6,3
1,0,0,0,0,1,0,4.867534450455582,417,95.0,69196.0,47,377,40
0,1,0,0,0,0,0,4.477336814478207,13,54.0,232.0,4,11,2
1,0,0,0,0,0,1,4.700480365792417,95,75.0,11864.0,33,83,12
1,0,0,0,0,0,1,5.14166355650266,24,84.0,19449.0,5,21,3
0,0,0,0,0,1,0,4.634728988229636,104,52.0,5718.0,20,34,70
0,0,0,1,0,0,0,4.454347296253507,20,39.0,89.0,6,10,10
0,0,0,0,1,0,0,4.634728988229636,10,54.0,2561.0,2,7,3
0,0,0,0,0,0,1,4.605170185988092,5,29.0,245.0,0,1,4
1,0,0,0,0,1,0,4.844187086458591,160,75.0,62714.0,43,117,43
1,0,0,0,1,0,0,4.770684624465665,41,70.0,56796.0,3,28,13
0,0,0,1,0,0,0,4.343805421853684,20,46.0,72.0,11,8,12
1,0,0,1,0,0,0,4.605170185988092,22,81.0,2298.0,4,22,0
1,0,0,1,0,0,0,4.499809670330265,8,82.0,383.0,7,8,0
0,0,0,0,1,0,0,4.48863636973214,5,38.0,4849.0,0,2,3
0,0,0,0,0,0,1,4.605170185988092,7,40.0,8092.0,0,1,6
1,0,0,1,0,0,0,4.770684624465665,21,75.0,409.0,10,16,5
1,0,0,1,0,0,0,4.290459441148391,28,67.0,390.0,12,25,3
1,0,0,0,0,0,1,4.770684624465665,100,94.0,355746.0,19,82,18
1,0,0,0,0,1,0,4.574710978503383,120,77.0,9572.0,35,118,2
0,0,0,0,1,0,0,4.672828834461906,118,41.0,263814.0,33,48,70
0,0,0,0,0,0,1,4.6443908991413725,6,42.0,894.0,3,3,3
1,0,0,1,0,0,0,4.30406509320417,15,67.0,111.0,7,14,1
0,0,0,0,0,0,1,4.718498871295094,178,40.0,29736.0,49,81,97
1,0,0,0,0,1,0,4.499809670330265,159,60.0,132164.0,42,118,41
0,0,0,1,0,0,0,4.51085950651685,6,35.0,188.0,0,6,0
0,0,0,0,0,0,1,4.605170185988092,6,14.0,200.0,3,0,6
1,0,0,0,0,0,1,4.477336814478207,109,83.0,5977.0,35,105,4
1,0,0,0,0,1,0,4.74493212836325,147,89.0,7548.0,30,131,16
1,0,0,1,0,0,0,4.454347296253507,26,65.0,480.0,9,20,6
0,0,0,0,1,0,0,4.499809670330265,5,56.0,108.0,1,5,0
1,0,0,1,0,0,0,4.624972813284271,37,77.0,6986.0,8,32,5
1,0,0,0,0,0,1,4.574710978503383,14,77.0,5416.0,1,8,6
1,0,0,0,0,0,1,4.394449154672439,30,93.0,66726.0,5,29,1
0,0,0,0,0,1,0,4.634728988229636,33,50.0,43889.0,6,22,11
0,0,0,0,0,0,1,4.663439094112067,115,21.0,538847.0,27,8,107
0,0,0,0,0,1,0,4.499809670330265,31,57.0,857.0,11,28,3
1,0,0,0,0,1,0,4.927253685157205,163,68.0,25281.0,49,129,34
1,0,0,0,0,0,1,4.653960350157523,11,89.0,3604.0,2,10,1
0,0,0,0,1,0,0,4.454347296253507,93,43.0,38837.0,29,11,82
0,0,0,0,0,0,1,4.382026634673881,13,47.0,116.0,1,8,5
0,0,0,0,0,1,0,4.653960350157523,151,49.0,269572.0,39,63,88
0,0,0,0,0,1,0,4.9344739331306915,258,57.0,531659.0,55,94,164
1,0,0,0,1,0,0,4.477336814478207,7,62.0,179.0,1,2,5
1,0,0,1,0,0,0,4.787491742782046,19,65.0,651.0,4,13,6
1,0,0,1,0,0,0,4.584967478670572,16,78.0,955.0,6,16,0
1,0,0,0,1,0,0,5.25227342804663,57,92.0,49750.0,9,48,9
1,0,0,1,0,0,0,4.653960350157523,6,63.0,490.0,0,4,2
1,0,0,0,1,0,0,4.5217885770490405,39,82.0,138293.0,10,25,14
0,1,0,0,0,0,0,4.852030263919617,8,58.0,2065.0,4,5,3
1,0,0,0,1,0,0,4.653960350157523,5,70.0,8226.0,0,0,5
1,1,0,0,0,0,0,4.564348191467836,20,81.0,4212.0,2,18,2
0,0,0,0,0,0,1,4.465908118654584,39,57.0,29762.0,10,16,23
0,0,0,1,0,0,0,4.5217885770490405,28,54.0,2305.0,4,26,2
1,0,0,0,0,0,1,4.634728988229636,7,75.0,6391.0,0,6,1
1,0,0,1,0,0,0,4.653960350157523,7,60.0,18.0,4,4,3
0,0,0,0,0,1,0,4.672828834461906,53,38.0,5006.0,12,20,33
0,0,0,0,1,0,0,4.624972813284271,34,54.0,47805.0,9,24,10
1,0,0,0,0,1,0,4.61512051684126,27,82.0,3963.0,14,9,18
1,0,0,0,0,0,1,4.553876891600541,34,64.0,1461.0,14,7,27
1,0,0,0,1,0,0,4.955827057601261,22,88.0,8934.0,6,20,2
